MoveNum,ProcessID,SourceMachine,DestMachine,OriginalMachine,Service,MoveCost,Requirements,Improvement,Timestamp,SolutionId
12391,812,71,23,25,800,1,"[70017,94443,6953,76884]",19.8384,1752530054006,102
12392,812,23,0,25,800,1,"[70017,94443,6953,76884]",19.8384,1752530054006,102
12393,812,0,25,25,800,1,"[70017,94443,6953,76884]",19.8384,1752530054006,102
12394,940,33,40,33,924,1,"[112549,172329,2635,22918]",19.9437,1752530054006,102
12395,940,40,54,33,924,1,"[112549,172329,2635,22918]",19.8861,1752530054006,102
12396,940,54,71,33,924,1,"[112549,172329,2635,22918]",19.8820,1752530054006,102
12397,940,71,96,33,924,1,"[112549,172329,2635,22918]",19.8819,1752530054007,102
12398,940,96,23,33,924,1,"[112549,172329,2635,22918]",19.8819,1752530054007,102
12399,940,23,40,33,924,1,"[112549,172329,2635,22918]",19.8820,1752530054007,102
12400,940,40,33,33,924,1,"[112549,172329,2635,22918]",19.8861,1752530054007,102
12401,174,43,0,43,177,1,"[80988,80927,3714,155966]",19.9437,1752530054007,102
12402,174,0,34,43,177,1,"[80988,80927,3714,155966]",19.8690,1752530054007,102
12403,174,34,71,43,177,1,"[80988,80927,3714,155966]",19.8690,1752530054007,102
12404,174,71,0,43,177,1,"[80988,80927,3714,155966]",19.8690,1752530054007,102
12405,174,0,43,43,177,1,"[80988,80927,3714,155966]",19.8690,1752530054007,102
12406,199,67,0,67,202,1,"[77376,45538,207661,15388]",19.9437,1752530054007,102
12407,199,0,40,67,202,1,"[77376,45538,207661,15388]",19.7287,1752530054007,102
12408,199,40,52,67,202,1,"[77376,45538,207661,15388]",19.7328,1752530054007,102
12409,199,52,16,67,202,1,"[77376,45538,207661,15388]",19.7287,1752530054007,102
12410,199,16,40,67,202,1,"[77376,45538,207661,15388]",19.7287,1752530054007,102
12411,199,40,67,67,202,1,"[77376,45538,207661,15388]",19.7328,1752530054007,102
12412,432,43,0,43,3,1,"[80304,64121,161461,43684]",19.9437,1752530054007,102
12413,432,0,52,43,3,1,"[80304,64121,161461,43684]",19.8411,1752530054007,102
12414,432,52,62,43,3,1,"[80304,64121,161461,43684]",19.8411,1752530054007,102
12415,432,62,0,43,3,1,"[80304,64121,161461,43684]",19.8411,1752530054007,102
12416,432,0,43,43,3,1,"[80304,64121,161461,43684]",19.8411,1752530054007,102
12417,123,63,0,63,0,1,"[127198,73864,164062,40378]",19.9437,1752530054007,102
12418,123,0,63,63,0,1,"[127198,73864,164062,40378]",19.7740,1752530054007,102
12419,38,24,0,92,46,1,"[28152,24850,186278,27512]",19.9437,1752530054007,102
12420,38,0,8,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12421,38,8,11,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12422,38,11,40,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12423,38,40,52,92,46,1,"[28152,24850,186278,27512]",19.8792,1752530054007,102
12424,38,52,61,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12425,38,61,42,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12426,38,42,40,92,46,1,"[28152,24850,186278,27512]",19.8751,1752530054007,102
12427,38,40,24,92,46,1,"[28152,24850,186278,27512]",19.8792,1752530054007,102
12428,621,96,0,96,612,1,"[26145,32702,4892,168023]",19.9437,1752530054007,102
12429,621,0,34,96,612,1,"[26145,32702,4892,168023]",19.9084,1752530054007,102
12430,621,34,71,96,612,1,"[26145,32702,4892,168023]",19.9084,1752530054007,102
12431,621,71,26,96,612,1,"[26145,32702,4892,168023]",19.9084,1752530054007,102
12432,621,26,42,96,612,1,"[26145,32702,4892,168023]",19.9084,1752530054007,102
12433,621,42,96,96,612,1,"[26145,32702,4892,168023]",19.9084,1752530054007,102
12434,754,60,40,60,744,1,"[1419,2291,386802,4915]",19.9437,1752530054007,102
12435,754,40,52,60,744,1,"[1419,2291,386802,4915]",19.8232,1752530054007,102
12436,754,52,42,60,744,1,"[1419,2291,386802,4915]",19.8191,1752530054007,102
12437,754,42,40,60,744,1,"[1419,2291,386802,4915]",19.8191,1752530054007,102
12438,754,40,60,60,744,1,"[1419,2291,386802,4915]",19.8232,1752530054007,102
12439,449,19,8,53,443,1,"[1524,1422,262781,837]",19.9437,1752530054007,102
12440,449,8,40,53,443,1,"[1524,1422,262781,837]",19.9115,1752530054007,102
12441,449,40,52,53,443,1,"[1524,1422,262781,837]",19.9123,1752530054007,102
12442,449,52,16,53,443,1,"[1524,1422,262781,837]",19.9115,1752530054007,102
12443,449,16,42,53,443,1,"[1524,1422,262781,837]",19.9115,1752530054007,102
12444,449,42,40,53,443,1,"[1524,1422,262781,837]",19.9115,1752530054007,102
12445,449,40,19,53,443,1,"[1524,1422,262781,837]",19.9123,1752530054007,102
12446,793,58,40,58,781,1,"[115267,210883,66062,25358]",19.9437,1752530054007,102
12447,793,40,71,58,781,1,"[115267,210883,66062,25358]",19.7659,1752530054007,102
12448,793,71,40,58,781,1,"[115267,210883,66062,25358]",19.7618,1752530054007,102
12449,793,40,58,58,781,1,"[115267,210883,66062,25358]",19.7659,1752530054007,102
12450,256,60,8,60,259,1,"[18417,14195,223907,26148]",19.9437,1752530054007,102
12451,256,8,11,60,259,1,"[18417,14195,223907,26148]",19.9436,1752530054007,102
12452,256,11,40,60,259,1,"[18417,14195,223907,26148]",19.9436,1752530054007,102
12453,256,40,52,60,259,1,"[18417,14195,223907,26148]",19.9478,1752530054007,102
12454,256,52,42,60,259,1,"[18417,14195,223907,26148]",19.9437,1752530054007,102
12455,256,42,40,60,259,1,"[18417,14195,223907,26148]",19.9436,1752530054007,102
12456,56,47,0,47,63,1,"[21582,19916,3005,178593]",19.9478,1752530054007,103
12457,56,0,34,47,63,1,"[21582,19916,3005,178593]",19.7405,1752530054007,103
12458,56,34,71,47,63,1,"[21582,19916,3005,178593]",19.7404,1752530054007,103
12459,56,71,26,47,63,1,"[21582,19916,3005,178593]",19.7404,1752530054007,103
12460,56,26,42,47,63,1,"[21582,19916,3005,178593]",19.7405,1752530054007,103
12461,56,42,60,47,63,1,"[21582,19916,3005,178593]",19.7404,1752530054007,103
12462,56,60,0,47,63,1,"[21582,19916,3005,178593]",19.7405,1752530054007,103
12463,56,0,47,47,63,1,"[21582,19916,3005,178593]",19.7405,1752530054007,103
12464,926,20,0,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12465,926,0,34,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12466,926,34,52,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12467,926,52,54,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12468,926,54,71,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12469,926,71,96,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12470,926,96,60,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054007,103
12471,926,60,96,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054008,103
12472,926,96,20,20,910,1,"[112990,80663,11079,18314]",19.9478,1752530054008,103
12473,381,15,8,15,378,1,"[17208,21519,288469,11358]",19.9478,1752530054008,103
12474,381,8,52,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12475,381,52,16,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12476,381,16,42,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12477,381,42,60,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12478,381,60,52,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12479,381,52,15,15,378,1,"[17208,21519,288469,11358]",19.7199,1752530054008,103
12480,429,11,42,11,425,1,"[39012,31779,226582,151651]",19.9478,1752530054008,103
12481,429,42,60,11,425,1,"[39012,31779,226582,151651]",19.9437,1752530054008,103
12482,429,60,42,11,425,1,"[39012,31779,226582,151651]",19.9437,1752530054008,103
12483,429,42,11,11,425,1,"[39012,31779,226582,151651]",19.9437,1752530054008,103
12484,239,53,8,2,242,1,"[1968,1225,270836,9526]",19.9478,1752530054008,103
12485,239,8,52,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12486,239,52,16,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12487,239,16,42,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12488,239,42,60,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12489,239,60,8,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12490,239,8,53,2,242,1,"[1968,1225,270836,9526]",19.9206,1752530054008,103
12491,292,92,8,92,1,1,"[11217,14992,291405,41583]",19.9478,1752530054008,103
12492,292,8,52,92,1,1,"[11217,14992,291405,41583]",19.7566,1752530054008,103
12493,292,52,42,92,1,1,"[11217,14992,291405,41583]",19.7566,1752530054008,103
12494,292,42,60,92,1,1,"[11217,14992,291405,41583]",19.7566,1752530054008,103
12495,292,60,8,92,1,1,"[11217,14992,291405,41583]",19.7566,1752530054008,103
12496,292,8,92,92,1,1,"[11217,14992,291405,41583]",19.7566,1752530054008,103
12497,755,34,0,34,745,1,"[107341,79179,11620,27234]",19.9478,1752530054008,103
12498,755,0,52,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12499,755,52,54,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12500,755,54,71,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12501,755,71,96,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12502,755,96,60,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12503,755,60,71,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12504,755,71,34,34,745,1,"[107341,79179,11620,27234]",19.9271,1752530054008,103
12505,219,82,0,82,222,1,"[65013,85070,13870,57879]",19.9478,1752530054008,103
12506,219,0,34,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12507,219,34,52,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12508,219,52,62,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12509,219,62,71,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12510,219,71,60,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12511,219,60,0,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12512,219,0,82,82,222,1,"[65013,85070,13870,57879]",19.8547,1752530054008,103
12513,407,10,8,10,403,1,"[20364,32697,241966,11640]",19.9478,1752530054008,103
12514,407,8,52,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12515,407,52,16,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12516,407,16,42,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12517,407,42,60,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12518,407,60,8,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12519,407,8,10,10,403,1,"[20364,32697,241966,11640]",19.9387,1752530054008,103
12520,192,2,0,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12521,192,0,34,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12522,192,34,52,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12523,192,52,62,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12524,192,62,71,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12525,192,71,26,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12526,192,26,42,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12527,192,42,60,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12528,192,60,42,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12529,192,42,2,2,195,1,"[49728,57454,61150,51893]",19.9478,1752530054008,103
12530,557,2,0,27,549,1,"[3522,5597,201453,6405]",19.9478,1752530054008,103
12531,557,0,8,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12532,557,8,11,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12533,557,11,46,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12534,557,46,52,27,549,1,"[3522,5597,201453,6405]",19.8570,1752530054008,103
12535,557,52,16,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12536,557,16,42,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12537,557,42,60,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12538,557,60,46,27,549,1,"[3522,5597,201453,6405]",19.8484,1752530054008,103
12539,557,46,2,27,549,1,"[3522,5597,201453,6405]",19.8570,1752530054008,103
12540,461,10,60,10,455,1,"[10104,14699,481384,6604]",19.9478,1752530054008,103
12541,461,60,10,10,455,1,"[10104,14699,481384,6604]",19.7132,1752530054008,103
12542,166,32,0,32,169,1,"[31017,24639,28933,130648]",19.9478,1752530054008,103
12543,166,0,24,32,169,1,"[31017,24639,28933,130648]",19.9328,1752530054008,103
12544,166,24,34,32,169,1,"[31017,24639,28933,130648]",19.9328,1752530054008,103
12545,166,34,71,32,169,1,"[31017,24639,28933,130648]",19.9327,1752530054008,103
12546,166,71,26,32,169,1,"[31017,24639,28933,130648]",19.9327,1752530054008,103
12547,166,26,42,32,169,1,"[31017,24639,28933,130648]",19.9328,1752530054008,103
12548,166,42,60,32,169,1,"[31017,24639,28933,130648]",19.9327,1752530054008,103
12549,166,60,24,32,169,1,"[31017,24639,28933,130648]",19.9328,1752530054009,103
12550,166,24,32,32,169,1,"[31017,24639,28933,130648]",19.9328,1752530054009,103
12551,265,91,8,91,268,1,"[15417,15136,326015,6536]",19.9478,1752530054009,103
12552,265,8,52,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12553,265,52,16,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12554,265,16,42,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12555,265,42,60,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12556,265,60,8,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12557,265,8,91,91,268,1,"[15417,15136,326015,6536]",19.8002,1752530054009,103
12558,981,8,52,8,962,1,"[942,943,366744,6211]",19.9478,1752530054009,103
12559,981,52,42,8,962,1,"[942,943,366744,6211]",19.6214,1752530054009,103
12560,981,42,60,8,962,1,"[942,943,366744,6211]",19.6215,1752530054009,103
12561,981,60,42,8,962,1,"[942,943,366744,6211]",19.6214,1752530054009,103
12562,981,42,8,8,962,1,"[942,943,366744,6211]",19.6215,1752530054009,103
12563,342,70,0,70,1,1,"[19773,39473,141515,9505]",19.9478,1752530054009,103
12564,342,0,8,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12565,342,8,11,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12566,342,11,52,70,1,1,"[19773,39473,141515,9505]",19.7974,1752530054009,103
12567,342,52,61,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12568,342,61,62,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12569,342,62,16,70,1,1,"[19773,39473,141515,9505]",19.7974,1752530054009,103
12570,342,16,42,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12571,342,42,60,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12572,342,60,11,70,1,1,"[19773,39473,141515,9505]",19.7973,1752530054009,103
12573,342,11,70,70,1,1,"[19773,39473,141515,9505]",19.7974,1752530054009,103
12574,579,79,0,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12575,579,0,8,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12576,579,8,52,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12577,579,52,62,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12578,579,62,42,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12579,579,42,60,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12580,579,60,62,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12581,579,62,79,34,571,1,"[18615,10412,136294,44858]",19.9478,1752530054009,103
12582,882,53,0,53,867,1,"[98772,72349,4572,34248]",19.9478,1752530054009,103
12583,882,0,52,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12584,882,52,62,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12585,882,62,71,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12586,882,71,96,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12587,882,96,23,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12588,882,23,60,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12589,882,60,0,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12590,882,0,53,53,867,1,"[98772,72349,4572,34248]",19.7543,1752530054009,103
12591,482,38,0,38,476,1,"[29271,30198,21221,127718]",19.9478,1752530054009,103
12592,482,0,24,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12593,482,24,71,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12594,482,71,26,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12595,482,26,42,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12596,482,42,60,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12597,482,60,71,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12598,482,71,38,38,476,1,"[29271,30198,21221,127718]",19.9193,1752530054009,103
12599,583,70,0,70,575,1,"[43173,42894,42224,78759]",19.9478,1752530054009,103
12600,583,0,71,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12601,583,71,26,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12602,583,26,42,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12603,583,42,60,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12604,583,60,71,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12605,583,71,70,70,575,1,"[43173,42894,42224,78759]",19.8688,1752530054009,103
12606,464,33,52,33,458,1,"[28131,45766,363825,41268]",19.9478,1752530054009,103
12607,464,52,42,33,458,1,"[28131,45766,363825,41268]",19.6913,1752530054009,103
12608,464,42,60,33,458,1,"[28131,45766,363825,41268]",19.6913,1752530054009,103
12609,464,60,52,33,458,1,"[28131,45766,363825,41268]",19.6913,1752530054009,103
12610,464,52,33,33,458,1,"[28131,45766,363825,41268]",19.6913,1752530054009,103
12611,937,85,0,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12612,937,0,8,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12613,937,8,52,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12614,937,52,62,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12615,937,62,42,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12616,937,42,60,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12617,937,60,0,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12618,937,0,85,85,921,1,"[17550,10919,124020,53294]",19.9478,1752530054009,103
12619,604,73,0,73,595,1,"[56790,39100,97376,12282]",19.9478,1752530054009,103
12620,604,0,52,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12621,604,52,62,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12622,604,62,71,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12623,604,71,16,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12624,604,16,26,73,595,1,"[56790,39100,97376,12282]",19.9061,1752530054009,103
12625,604,26,17,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12626,604,17,60,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12627,604,60,16,73,595,1,"[56790,39100,97376,12282]",19.9060,1752530054009,103
12628,604,16,73,73,595,1,"[56790,39100,97376,12282]",19.9061,1752530054009,103
12629,949,86,0,86,933,1,"[93984,65444,10588,266243]",19.9478,1752530054009,103
12630,949,0,71,86,933,1,"[93984,65444,10588,266243]",19.8674,1752530054009,103
12631,949,71,60,86,933,1,"[93984,65444,10588,266243]",19.8674,1752530054009,103
12632,949,60,0,86,933,1,"[93984,65444,10588,266243]",19.8674,1752530054009,103
12633,949,0,86,86,933,1,"[93984,65444,10588,266243]",19.8674,1752530054009,103
12634,599,76,60,76,590,1,"[63837,32658,532491,19527]",19.9478,1752530054009,103
12635,599,60,76,76,590,1,"[63837,32658,532491,19527]",19.9294,1752530054009,103
12636,213,15,0,15,216,1,"[65262,97044,5944,50103]",19.9478,1752530054009,103
12637,213,0,52,15,216,1,"[65262,97044,5944,50103]",19.9377,1752530054009,103
12638,213,52,62,15,216,1,"[65262,97044,5944,50103]",19.9377,1752530054009,103
12639,213,62,71,15,216,1,"[65262,97044,5944,50103]",19.9377,1752530054009,103
12640,213,71,23,15,216,1,"[65262,97044,5944,50103]",19.9377,1752530054009,103
